890,120
891,61
892,126
893,117
894,56
895,74
896,109
897,39
898,148
899,300
900,300
901,99
902,114
903,97
904,36
905,73
906,92
907,300
908,22
909,66
910,168
911,300
912,166
913,88
914,166
915,113
916,73
917,40
918,60
919,86
920,97
921,91
922,72
923,87
924,280
925,55
926,46
927,123
928,83
929,86
930,163
931,255
932,276
933,95
934,222
935,211
936,80
937,117
938,23
939,77
940,153
941,66
942,219
943,85
944,107
945,74
946,223
947,108
948,80
949,92
950,113
951,47
952,93
953,66
954,220
955,45
956,300
957,121
958,41
959,79
960,187
961,76
962,151
963,43
964,56
965,75
966,108
967,116
968,65
969,100
970,217
971,65
972,128
973,78
974,264
975,53
976,144
977,112
978,98
979,300
980,206
981,165
982,219
983,111
984,108
985,141
986,140
987,146
988,101
989,105
990,34
991,89
992,300
993,49
994,134
995,155
996,55
997,139
998,82
999,56
1000,46
1001,139
1002,78
1003,176
1004,70
1005,142
1006,168
1007,92
1008,55
1009,60
1010,54
1011,68
1012,73
1013,107
1014,41
1015,31
1016,63
1017,39
1018,130
1019,152
1020,41
1021,93
1022,257
1023,83
1024,88
1025,95
1026,59
1027,62
1028,64
1029,205
1030,46
1031,113
1032,44
1033,154
1034,155
1035,300
1036,256
1037,61
1038,154
1039,31
1040,82
1041,72
1042,70
1043,68
1044,108
1045,52
1046,123
1047,69
1048,40
1049,86
1050,73
1051,66
1052,117
1053,80
1054,39
1055,70
1056,176
1057,115
1058,99
1059,121
1060,151
1061,74
1062,31
1063,57
1064,104
1065,172
1066,66
1067,112
1068,95
1069,300
1070,108
1071,294
1072,58
1073,53
1074,172
1075,33
1076,23
1077,85
1078,82
1079,56
1080,43
1081,255
1082,23
1083,145
1084,54
1085,220
1086,53
1087,68
1088,126
1089,52
1090,40
1091,47
1092,300
1093,44
1094,209
1095,109
1096,67
1097,300
1098,24
1099,40
1100,49
1101,187
1102,50
1103,146
1104,75
1105,85
1106,103
1107,98
1108,122
1109,93
1110,54
1111,81
1112,118
1113,274
1114,21
1115,196
1116,208
1117,231
1118,56
1119,71
1120,97
1121,144
1122,120
1123,140
1124,109
1125,127
1126,199
1127,105
1128,75
1129,105
1130,81
1131,259
1132,101
1133,34
1134,37
1135,55
1136,84
1137,58
1138,75
1139,73
1140,71
1141,71
1142,300
1143,31
1144,93
1145,213
1146,116
1147,173
1148,57
1149,32
1150,168
1151,300
1152,174
1153,43
1154,27
1155,102
1156,192
1157,105
1158,75
1159,121
1160,97
1161,34
1162,108
1163,203
1164,56
1165,95
1166,78
1167,245
1168,42
1169,114
1170,62
1171,83
1172,174
1173,27
1174,107
1175,95
1176,33
1177,137
1178,143
1179,238
1180,33
1181,275
1182,64
1183,129
1184,280
1185,194
1186,201
1187,61
1188,245
1189,42
1190,20
1191,127
1192,151
1193,39
1194,77
1195,173
1196,62
1197,72
1198,104
1199,300
1200,87
1201,52
1202,300
1203,69
1204,300
1205,177
1206,95
1207,40
1208,63
1209,21
1210,61
1211,144
1212,154
1213,74
1214,92
1215,127
1216,77
1217,127
1218,88
1219,204
1220,128
1221,167
1222,102
1223,63
1224,71
1225,54
1226,266
1227,23
1228,73
1229,281
1230,142
1231,34
1232,76
1233,58
1234,48
1235,70
1236,127
1237,79
1238,70
1239,126
1240,102
1241,75
1242,67
1243,255
1244,42
1245,30
1246,27
1247,55
1248,80
1249,61
1250,60
1251,299
1252,72
1253,78
1254,56
1255,224
1256,58
1257,77
1258,166
1259,57
1260,73
1261,58
1262,98
1263,85
1264,130
1265,70
1266,68
1267,56
1268,97
1269,253
1270,93
1271,87
1272,168
1273,121
1274,87
1275,115
1276,156
1277,279
1278,53
1279,77
1280,171
1281,114
1282,40
1283,49
1284,66
1285,130
1286,150
1287,62
1288,83
1289,55
1290,70
1291,153
1292,110
1293,284
1294,169
1295,111
1296,65
1297,38
1298,64
1299,31
1300,102
1301,89
1302,62
1303,300
1304,146
1305,180
1306,83
1307,101
1308,101
1309,53
1310,109
1311,38
1312,22
1313,187
1314,137
1315,73
1316,133
1317,94
1318,284
1319,116
1320,71
1321,55
1322,91
1323,254
1324,300
1325,300
1326,156
1327,128
1328,49
1329,33
1330,67
1331,208
1332,82
1333,71
1334,71
1335,193
1336,60
1337,51
1338,148
1339,47
1340,53
1341,21
1342,107
1343,92
1344,120
1345,100
1346,232
1347,143
1348,105
1349,77
1350,68
1351,133
1352,98
1353,71
1354,114
1355,106
1356,300
1357,139
1358,117
1359,47
1360,126
1361,257
1362,152
1363,72
1364,191
1365,185
1366,88
1367,53
1368,90
1369,73
1370,27
1371,58
1372,242
1373,68
1374,110
1375,27
1376,164
1377,26
1378,71
1379,57
1380,46
1381,246
1382,110
1383,86
1384,42
1385,154
1386,87
1387,27
1388,183
1389,69
1390,58
1391,225
1392,123
1393,84
1394,53
1395,48
1396,149
1397,274
1398,65
1399,59
1400,48
1401,94
1402,96
1403,112
1404,53
1405,110
1406,137
1407,80
1408,179
1409,123
1410,53
1411,45
1412,130
1413,63
1414,68
1415,65
1416,84
1417,49
1418,81
1419,107
1420,42
1421,148
1422,47
1423,65
1424,69
1425,85
1426,63
1427,60
1428,32
1429,98
1430,110
1431,78
1432,83
1433,96
1434,72
1435,58
1436,111
1437,78
1438,44
1439,72
1440,100
1441,110
1442,107
1443,97
1444,300
1445,169
1446,24
1447,100
1448,100
1449,81
1450,43
1451,236
1452,62
1453,186
1454,127
1455,46
1456,98
1457,137
1458,44
1459,67
1460,215
1461,70
1462,65
1463,101
1464,206
1465,121
1466,31
1467,90
1468,32
1469,135
1470,300
1471,120
1472,80
1473,59
1474,84
1475,119
1476,38
1477,29
1478,69
1479,88
1480,24
1481,183
1482,125
1483,37
1484,89
1485,84
1486,89
1487,137
1488,70
1489,153
1490,96
1491,197
1492,56
1493,188
1494,80
1495,147
1496,47
1497,121
1498,93
1499,27
1500,52
1501,37
1502,129
1503,129
1504,143
1505,36
1506,75
1507,60
1508,69
1509,69
1510,158
1511,139
1512,61
1513,115
1514,300
1515,46
1516,65
1517,31
1518,210
1519,175
1520,195
1521,43
1522,265
1523,76
1524,52
1525,153
1526,76
1527,146
1528,39
1529,63
1530,47
1531,60
1532,42
1533,65
1534,88
1535,80
1536,159
1537,62
1538,95
1539,81
1540,95
1541,121
1542,104
1543,22
1544,63
1545,103
1546,178
1547,118
1548,91
1549,68
1550,47
1551,22
1552,98
1553,74
1554,83
1555,78
1556,63
1557,70
1558,41
1559,63
1560,89
1561,93
1562,112
1563,65
1564,159
1565,62
1566,138
1567,32
1568,172
1569,98
1570,99
1571,29
1572,93
1573,41
1574,39
1575,120
1576,280
1577,46
1578,103
1579,93
1580,96
1581,210
1582,72
1583,104
1584,108
1585,56
1586,102
1587,41
1588,21
1589,39
1590,23
1591,86
1592,131
1593,55
1594,221
1595,64
1596,88
1597,254
1598,37
1599,68
1600,118
1601,70
1602,130
1603,79
1604,81
1605,50
1606,97
1607,65
1608,54
1609,92
1610,124
1611,56
1612,52
1613,139
1614,100
1615,49
1616,86
1617,99
1618,75
1619,194
1620,142
1621,92
1622,175
1623,70
1624,70
1625,58
1626,127
1627,74
1628,29
1629,94
1630,38
1631,82
1632,175
1633,151
1634,214
1635,43
1636,185
1637,119
1638,146
1639,210
1640,24
1641,93
1642,126
1643,181
1644,55
1645,235
1646,33
1647,300
1648,30
1649,127
1650,300
1651,91
1652,153
1653,59
1654,82
1655,108
1656,150
1657,122
1658,119
1659,54
1660,42
1661,72
1662,53
1663,208
1664,222
1665,39
1666,134
1667,43
1668,110
1669,134
1670,91
1671,70
1672,92
1673,30
1674,65
1675,114
1676,167
1677,80
1678,90
1679,59
1680,121
1681,84
1682,246
1683,27
1684,66
1685,131
1686,50
1687,30
1688,82
1689,58
1690,70
1691,30
1692,118
1693,105
1694,56
1695,62
1696,46
1697,127
1698,40
1699,77
1700,41
1701,49
1702,98
1703,67
1704,258
1705,146
1706,84
1707,12
1708,33
1709,66
1710,139
1711,38
1712,19
1713,111
1714,151
1715,134
1716,140
1717,102
1718,58
1719,123
1720,61
1721,121
1722,82
1723,178
1724,29
1725,85
1726,187
1727,60
1728,116
1729,22
1730,57
1731,66
1732,47
1733,103
1734,75
1735,75
1736,145
1737,42
1738,176
1739,143
1740,136
1741,106
1742,95
1743,179
1744,120
1745,98
1746,38
1747,75
1748,242
1749,68
1750,38
1751,68
1752,175
1753,45
1754,26
1755,125
1756,67
1757,300
1758,49
1759,84
1760,109
1761,65
1762,135
1763,74
1764,45
1765,47
1766,70
1767,86
1768,94
1769,34
1770,127
1771,81
1772,78
1773,51
1774,55
1775,38
1776,75
1777,61
1778,67
1779,108
1780,195
1781,170
1782,35
1783,61
1784,90
1785,89
1786,191
1787,69
1788,300
1789,52
1790,61
1791,156
1792,66
1793,91
1794,300
1795,72
1796,70
1797,145
1798,111
1799,84
1800,85
1801,94
1802,66
1803,42
1804,132
1805,164
1806,80
1807,75
1808,132
1809,50
1810,111
1811,160
1812,29
1813,54
1814,206
1815,51
1816,32
1817,79
1818,137
1819,44
1820,78
1821,103
1822,71
1823,49
1824,117
1825,51
1826,103
1827,300
1828,238
1829,208
1830,78
1831,67
1832,45
1833,30
1834,30
1835,90
1836,42
1837,178
1838,206
1839,137
1840,49
1841,90
1842,146
1843,49
1844,52
1845,66
1846,119
1847,150
1848,85
1849,32
1850,29
1851,35
1852,104
1853,62
1854,175
1855,163
1856,87
1857,132
1858,79
1859,41
1860,104
1861,51
1862,61
1863,95
1864,88
1865,94
1866,211
1867,143
1868,86
1869,31
1870,34
1871,151
1872,55
1873,139
1874,39
1875,127
1876,46
1877,19
1878,27
1879,69
1880,52
1881,70
1882,232
1883,75
1884,96
1885,172
1886,64
1887,27
1888,57
1889,138
1890,55
1891,282
1892,78
1893,95
1894,84
1895,67
1896,31
1897,58
1898,56
1899,189
1900,104
1901,56
1902,38
1903,50
1904,47
1905,37
1906,99
1907,164
1908,44
1909,44
1910,127
1911,90
1912,206
1913,108
1914,49
1915,36
1916,66
1917,55
1918,99
1919,33
1920,42
1921,164
1922,105
1923,115
1924,111
1925,53
1926,92
1927,137
1928,67
1929,53
1930,49
1931,77
1932,75
1933,126
1934,26
1935,238
1936,178
1937,75
1938,110
1939,78
1940,125
1941,157
1942,36
1943,112
1944,35
1945,25
1946,192
1947,15
1948,104
1949,41
1950,131
1951,55
1952,100
1953,31
1954,136
1955,82
1956,145
1957,165
1958,44
1959,100
1960,126
1961,41
1962,42
1963,99
1964,47
1965,229
1966,163
1967,43
1968,45
1969,43
1970,127
1971,70
1972,179
1973,37
1974,114
1975,46
1976,74
1977,49
1978,300
1979,75
1980,136
1981,212
1982,89
1983,257
1984,28
1985,59
1986,73
1987,150
1988,79
1989,65
1990,65
1991,82
1992,71
1993,128
1994,115
1995,79
1996,203
1997,34
1998,93
1999,50
2000,103
2001,83
2002,61
2003,79
2004,45
2005,91
2006,66
2007,174
2008,132
2009,20
2010,112
2011,196
2012,119
2013,30
2014,134
2015,97
2016,72
2017,46
2018,97
2019,76
2020,42
2021,116
2022,54
2023,57
2024,35
2025,195
2026,184
2027,16
2028,36
2029,63
2030,192
2031,73
2032,42
2033,86
2034,70
2035,118
2036,83
2037,113
2038,42
2039,68
2040,33
2041,54
2042,49
2043,143
2044,56
2045,122
2046,77
2047,194
2048,77
2049,55
2050,59
2051,78
2052,52
2053,81
2054,66
2055,41
2056,50
2057,79
2058,54
2059,174
2060,66
2061,50
2062,15
2063,39
2064,61
2065,61
2066,82
2067,42
2068,98
2069,146
2070,80
2071,52
2072,26
2073,76
2074,99
2075,82
2076,113
2077,111
2078,47
2079,191
2080,76
2081,29
2082,133
2083,144
2084,65
2085,61
2086,29
2087,57
2088,105
2089,56
2090,86
2091,53
2092,76
2093,140
2094,57
2095,77
2096,138
2097,154
2098,74
2099,96
2100,124
2101,174
2102,66
2103,173
2104,42
2105,78
2106,78
2107,106
2108,63
2109,47
2110,90
2111,125
2112,227
2113,23
2114,58
2115,27
2116,55
2117,156
2118,115
2119,41
2120,63
2121,131
2122,72
2123,51
2124,70
2125,98
2126,39
2127,80
2128,53
2129,54
2130,95
2131,60
2132,91
2133,76
2134,33
2135,198
2136,19
2137,51
2138,45
2139,73
2140,77
2141,160
2142,67
2143,90
2144,60
2145,164
2146,32
2147,69
2148,206
2149,108
2150,59
2151,100
2152,119
2153,80
2154,44
2155,70
2156,36
2157,169
2158,44
2159,34
2160,239
2161,53
2162,70
2163,125
2164,217
2165,110
2166,146
2167,51
2168,123
2169,80
2170,99
2171,155
2172,54
2173,194
2174,66
2175,88
2176,63
2177,19
2178,37
2179,35
2180,79
2181,15
2182,213
2183,50
2184,44
2185,49
2186,148
2187,91
2188,79
2189,92
2190,72
2191,25
2192,58
2193,124
2194,61
2195,29
2196,59
2197,73
2198,61
2199,183
2200,60
2201,78
2202,37
2203,43
2204,64
2205,65
2206,59
2207,300
2208,35
2209,52
2210,35
2211,56
2212,113
2213,78
2214,37
2215,65
2216,53
2217,82
2218,46
2219,33
2220,62
2221,32
2222,53
2223,32
2224,76
2225,127
2226,53
2227,51
2228,123
2229,53
2230,25
2231,170
2232,103
2233,112
2234,89
2235,140
2236,57
2237,104
2238,123
2239,88
2240,168
2241,300
2242,39
2243,110
2244,111
2245,143
2246,63
2247,140
2248,110
2249,190
2250,31
2251,100
2252,61
2253,76
2254,43
2255,193
2256,22
2257,33
2258,60
2259,86
2260,79
2261,28
2262,72
2263,23
2264,167
2265,47
2266,231
2267,40
2268,135
2269,104
2270,153
2271,31
2272,45
2273,29
2274,115
2275,35
2276,101
2277,45
2278,52
2279,56
2280,81
2281,66
2282,94
2283,48
2284,66
2285,65
2286,95
2287,55
2288,38
2289,51
2290,48
2291,88
2292,70
2293,78
2294,157
2295,81
2296,163
2297,78
2298,43
2299,146
2300,18
2301,98
2302,71
2303,76
2304,36
2305,52
2306,107
2307,87
2308,26
2309,99
2310,56
2311,51
2312,20
2313,101
2314,41
2315,26
2316,118
2317,39
2318,54
2319,89
2320,300
2321,99
2322,289
2323,21
2324,39
2325,57
2326,94
2327,192
2328,30
2329,30
2330,167
2331,208
2332,121
2333,30
2334,58
2335,92
2336,95
2337,145
2338,28
2339,153
2340,91
2341,70
2342,47
2343,120
2344,142
2345,232
2346,160
2347,40
2348,30
2349,137
2350,168
2351,113
2352,190
2353,80
2354,180
2355,120
2356,29
2357,58
2358,93
2359,191
2360,89
2361,101
2362,68
2363,44
2364,153
2365,32
2366,64
2367,192
2368,133
2369,58
2370,51
2371,15
2372,35
2373,43
2374,76
2375,30
2376,51
2377,64
2378,91
2379,93
2380,60
2381,27
2382,100
2383,123
2384,34
2385,79
2386,75
2387,84
2388,38
2389,103
2390,230
2391,48
2392,86
2393,65
2394,99
2395,169
2396,76
2397,120
2398,38
2399,33
2400,14
2401,114
2402,46
2403,127
2404,58
2405,59
2406,53
2407,65
2408,78
2409,50
2410,24
2411,78
2412,135
2413,58
2414,27
2415,36
2416,90
2417,47
2418,109
2419,212
2420,37
2421,66
2422,52
2423,36
2424,70
2425,25
2426,53
2427,62
2428,229
2429,66
2430,29
2431,79
2432,75
2433,59
2434,65
2435,47
2436,54
2437,75
2438,170
2439,156
2440,44
2441,79
2442,47
2443,31
2444,64
2445,82
2446,71
2447,61
2448,40
2449,44
2450,79
2451,28
2452,36
2453,94
2454,41
2455,37
2456,28
2457,83
2458,45
2459,70
2460,95
2461,25
2462,66
2463,61
2464,26
2465,52
2466,129
2467,175
2468,65
2469,69
2470,67
2471,67
2472,126
2473,134
2474,135
2475,38
2476,62
2477,25
2478,43
2479,107
2480,40
2481,32
2482,129
2483,71
2484,171
2485,83
2486,74
2487,59
2488,29
2489,21
2490,66
2491,151
2492,125
2493,85
2494,49
2495,229
2496,105
2497,134
2498,49
2499,165
2500,108
2501,76
2502,109
2503,63
2504,100
2505,97
2506,37
2507,46
2508,59
2509,34
2510,32
2511,97
2512,108
2513,60
2514,74
2515,103
2516,43
2517,66
2518,56
2519,201
2520,53
2521,38
2522,50
2523,74
2524,44
2525,64
2526,81
2527,221
2528,32
2529,117
2530,126
2531,38
2532,52
2533,104
2534,139
2535,93
2536,32
2537,28
2538,145
2539,56
2540,139
2541,148
2542,155
2543,123
2544,126
2545,23
2546,85
2547,119
2548,62
2549,101
2550,28
2551,167
2552,130
2553,103
2554,86
2555,180
2556,38
2557,52
2558,41
2559,37
2560,78
2561,85
2562,132
2563,51
2564,47
2565,100
2566,65
2567,35
2568,88
2569,21
2570,60
2571,55
2572,15
2573,77
2574,141
2575,57
2576,104
2577,98
2578,19
2579,197
2580,35
2581,35
2582,46
2583,113
2584,167
2585,37
2586,94
2587,48
2588,167
2589,134
2590,179
2591,60
2592,93
2593,19
2594,60
2595,33
2596,91
2597,52
2598,98
2599,45
2600,47
2601,37
2602,116
2603,98
2604,39
2605,53
2606,85
2607,36
2608,138
2609,57
2610,77
2611,49
2612,47
2613,69
2614,61
2615,296
2616,37
2617,99
2618,44
2619,97
2620,94
2621,45
2622,122
2623,80
2624,53
2625,146
2626,118
2627,143
2628,40
2629,74
2630,32
2631,80
2632,129
2633,271
2634,55
2635,139
2636,50
2637,31
2638,105
2639,78
2640,163
2641,45
2642,59
2643,56
2644,106
2645,48
2646,28
2647,221
2648,36
2649,102
2650,70
2651,57
2652,37
2653,203
2654,63
2655,62
2656,64
2657,89
2658,41
2659,137
2660,229
2661,25
2662,140
2663,183
2664,109
2665,96
2666,57
2667,51
2668,148
2669,48
2670,38
2671,59
2672,16
2673,47
2674,60
2675,167
2676,25
2677,300
2678,34
2679,105
2680,25
2681,17
2682,88
2683,50
2684,300
2685,89
2686,148
2687,94
2688,115
2689,69
2690,115
2691,174
2692,125
2693,67
2694,28
2695,45
2696,62
2697,204
2698,58
2699,59
2700,27
2701,39
2702,58
2703,35
2704,32
2705,152
2706,74
2707,25
2708,45
2709,41
2710,53
2711,85
2712,48
2713,105
2714,87
2715,200
2716,133
2717,48
2718,57
2719,67
2720,93
2721,43
2722,20
2723,56
2724,23
2725,56
2726,47
2727,78
2728,30
2729,81
2730,92
2731,84
2732,25
2733,44
2734,118
2735,150
2736,38
2737,188
2738,111
2739,14
2740,127
2741,21
2742,40
2743,35
2744,122
2745,22
2746,57
2747,14
2748,28
2749,80
2750,39
2751,106
2752,36
2753,34
2754,203
2755,49
2756,58
2757,114
2758,52
2759,66
2760,30
2761,29
2762,94
2763,56
2764,18
2765,63
2766,141
2767,28
2768,95
2769,128
2770,206
2771,29
2772,112
2773,80
2774,198
2775,119
2776,84
2777,128
2778,92
2779,46
2780,65
2781,78
2782,136
2783,91
2784,148
2785,62
2786,300
2787,58
2788,126
2789,93
2790,155
2791,76
2792,92
2793,72
2794,79
2795,42
2796,43
2797,153
2798,47
2799,31
2800,77
2801,92
2802,71
2803,61
2804,102
2805,50
2806,49
2807,122
2808,74
2809,15
2810,15
2811,49
2812,29
2813,46
2814,68
2815,40
2816,99
2817,78
2818,222
2819,76
2820,121
2821,42
2822,55
2823,45
2824,138
2825,41
2826,45
2827,249
2828,125
2829,63
2830,50
2831,114
2832,58
2833,57
2834,79
2835,82
2836,48
2837,29
2838,101
2839,72
2840,56
2841,59
2842,51
2843,63
2844,51
2845,25
2846,123
2847,71
2848,76
2849,38
2850,121
2851,77
2852,150
2853,95
2854,72
2855,134
2856,41
2857,62
2858,25
2859,134
2860,94
2861,64
2862,35
2863,111
2864,58
2865,50
2866,44
2867,96
2868,91
2869,22
2870,35
2871,68
2872,82
2873,139
2874,77
2875,77
2876,95
2877,19
2878,35
2879,43
2880,40
2881,73
2882,50
2883,66
2884,39
2885,141
2886,123
2887,41
2888,71
2889,27
2890,74
2891,65
2892,57
2893,23
2894,109
2895,61
2896,51
2897,57
2898,51
2899,55
2900,92
2901,32
2902,166
2903,60
2904,40
2905,76
2906,150
2907,75
2908,135
2909,38
2910,61
2911,211
2912,78
2913,53
2914,185
2915,53
2916,65
2917,82
2918,26
2919,102
2920,83
2921,35
2922,45
2923,90
2924,61
2925,78
2926,58
2927,106
2928,54
2929,36
2930,104
2931,121
2932,58
2933,120
2934,56
2935,66
2936,29
2937,50
2938,30
2939,61
2940,28
2941,49
2942,79
2943,93
2944,87
2945,146
2946,120
2947,29
2948,146
2949,131
2950,36
2951,253
2952,122
2953,117
2954,52
2955,60
2956,32
2957,26
2958,22
2959,79
2960,60
2961,128
2962,55
2963,38
2964,66
2965,49
2966,54
2967,72
2968,77
2969,37
2970,144
2971,94
2972,101
2973,41
2974,31
2975,75
2976,55
2977,28
2978,31
2979,93
2980,127
2981,51
2982,162
2983,69
2984,53
2985,124
2986,38
2987,78
2988,52
2989,60
2990,115
2991,50
2992,41
2993,33
2994,163
2995,95
2996,36
2997,72
2998,41
2999,67
